# File generated by CMD 2.7 (http://stev.oapd.inaf.it/cmd) on Mon Mar  9 15:11:08 CET 2015
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014), MNRAS, 444, 2525 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.03000	Y = 0.30200	[M/H] = 0.336	eta_R = 0.200	Age = 	1.0000e+06 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF
	0.030000	6.0000	0.10000000	0.1000	-1.2699	3.4281	3.3725	7.945	14.700	13.971	12.410	10.482	8.413	5.931	5.343	4.975	1.57040203
	0.030000	6.0000	0.11610203	0.1161	-1.1371	3.4372	3.3407	7.613	14.658	13.787	12.133	10.174	8.107	5.613	4.974	4.634	1.71582234
	0.030000	6.0000	0.12000000	0.1200	-1.1066	3.4392	3.3327	7.536	14.642	13.747	12.074	10.108	8.041	5.540	4.889	4.555	1.74782515
	0.030000	6.0000	0.14000000	0.1400	-0.9722	3.4494	3.3060	7.201	14.519	13.479	11.725	9.763	7.707	5.218	4.518	4.215	1.89584959
	0.030000	6.0000	0.14710072	0.1471	-0.9289	3.4531	3.2991	7.092	14.344	13.323	11.578	9.635	7.594	5.119	4.408	4.110	1.94260120
	0.030000	6.0000	0.16000000	0.1600	-0.8520	3.4595	3.2842	6.900	14.007	13.052	11.333	9.421	7.407	4.942	4.212	3.922	2.02115250
	0.030000	6.0000	0.18704823	0.1870	-0.7342	3.4723	3.2854	6.606	13.348	12.389	10.716	8.937	7.003	4.677	3.938	3.661	2.16287947
	0.030000	6.0000	0.20000000	0.2000	-0.6598	3.4789	3.2663	6.419	13.039	12.129	10.482	8.733	6.822	4.507	3.744	3.475	2.22178221
	0.030000	6.0000	0.21188766	0.2119	-0.6636	3.4818	3.3070	6.429	12.850	11.802	10.158	8.511	6.662	4.522	3.800	3.531	2.27154183
	0.030000	6.0000	0.25229648	0.2523	-0.5251	3.5008	3.3203	6.083	11.954	10.831	9.249	7.798	6.097	4.218	3.506	3.251	2.41538620
	0.030000	6.0000	0.26390094	0.2639	-0.5142	3.5038	3.3410	6.056	11.781	10.605	9.027	7.628	5.979	4.198	3.506	3.253	2.45079374
	0.030000	6.0000	0.28371707	0.2837	-0.5060	3.5088	3.3841	6.035	11.504	10.237	8.667	7.358	5.799	4.188	3.538	3.286	2.50616574
	0.030000	6.0000	0.31036666	0.3104	-0.4658	3.5170	3.4158	5.934	11.108	9.791	8.242	7.021	5.561	4.105	3.484	3.236	2.57211351
	0.030000	6.0000	0.32627472	0.3263	-0.4413	3.5215	3.4309	5.873	10.898	9.567	8.031	6.851	5.440	4.054	3.445	3.200	2.60753751
	0.030000	6.0000	0.34222347	0.3422	-0.4224	3.5257	3.4494	5.826	10.708	9.365	7.841	6.700	5.335	4.016	3.422	3.179	2.64038277
	0.030000	6.0000	0.35282180	0.3528	-0.4114	3.5284	3.4624	5.798	10.599	9.246	7.729	6.611	5.275	3.995	3.411	3.168	2.66087985
	0.030000	6.0000	0.37836999	0.3784	-0.3711	3.5353	3.4801	5.698	10.328	8.976	7.476	6.398	5.125	3.912	3.337	3.097	2.70645404
	0.030000	6.0000	0.40271080	0.4027	-0.3392	3.5412	3.4990	5.618	10.101	8.756	7.273	6.228	5.006	3.847	3.282	3.044	2.74549198
	0.030000	6.0000	0.44324669	0.4432	-0.2804	3.5512	3.5218	5.471	9.779	8.474	7.025	6.009	4.844	3.721	3.142	2.913	2.80236530
	0.030000	6.0000	0.44999999	0.4500	-0.2716	3.5527	3.5258	5.449	9.741	8.453	7.020	6.002	4.829	3.697	3.110	2.886	2.81098008
	0.030000	6.0000	0.49561077	0.4956	-0.2078	3.5634	3.5466	5.290	9.471	8.300	6.975	5.942	4.714	3.520	2.884	2.691	2.86383128
	0.030000	6.0000	0.50000000	0.5000	-0.2021	3.5644	3.5485	5.275	9.447	8.286	6.970	5.937	4.704	3.504	2.864	2.673	2.86847806
	0.030000	6.0000	0.52117097	0.5212	-0.1732	3.5692	3.5569	5.203	9.323	8.215	6.949	5.909	4.651	3.424	2.762	2.586	2.88989925
	0.030000	6.0000	0.55000001	0.5500	-0.1366	3.5754	3.5684	5.111	9.162	8.115	6.906	5.862	4.582	3.325	2.636	2.478	2.91663504
	0.030000	6.0000	0.56922644	0.5692	-0.1119	3.5793	3.5742	5.050	9.030	7.951	6.731	5.718	4.510	3.291	2.584	2.433	2.93308425
	0.030000	6.0000	0.59100091	0.5910	-0.0844	3.5839	3.5815	4.981	8.878	7.763	6.529	5.553	4.430	3.254	2.527	2.385	2.95052814
	0.030000	6.0000	0.60000002	0.6000	-0.0731	3.5858	3.5846	4.953	8.815	7.684	6.445	5.485	4.397	3.239	2.504	2.366	2.95739889
	0.030000	6.0000	0.60767406	0.6077	-0.0645	3.5872	3.5869	4.931	8.769	7.627	6.384	5.435	4.372	3.227	2.486	2.350	2.96311069
	0.030000	6.0000	0.62886763	0.6289	-0.0388	3.5912	3.5923	4.867	8.632	7.458	6.204	5.286	4.298	3.191	2.431	2.304	2.97822165
	0.030000	6.0000	0.64999998	0.6500	-0.0137	3.5955	3.5987	4.804	8.492	7.284	6.018	5.135	4.225	3.158	2.379	2.260	2.99236870
	0.030000	6.0000	0.66820002	0.6682	0.0063	3.5986	3.6030	4.754	8.387	7.154	5.880	5.021	4.168	3.130	2.336	2.224	3.00385690
	0.030000	6.0000	0.69321120	0.6932	0.0343	3.6031	3.6091	4.684	8.240	7.005	5.732	4.895	4.089	3.079	2.287	2.179	3.01868939
	0.030000	6.0000	0.69999999	0.7000	0.0421	3.6044	3.6106	4.665	8.199	6.968	5.696	4.864	4.067	3.063	2.274	2.167	3.02253795
	0.030000	6.0000	0.73664355	0.7366	0.1008	3.6193	3.6337	4.518	7.806	6.614	5.365	4.583	3.893	2.962	2.209	2.109	3.04212260
	0.030000	6.0000	0.75000000	0.7500	0.1222	3.6250	3.6430	4.464	7.659	6.481	5.242	4.479	3.829	2.926	2.186	2.090	3.04879928
	0.030000	6.0000	0.75122833	0.7512	0.1232	3.6252	3.6432	4.462	7.654	6.477	5.238	4.475	3.826	2.924	2.185	2.088	3.04940176
	0.030000	6.0000	0.78995740	0.7900	0.1580	3.6294	3.6473	4.375	7.490	6.338	5.112	4.364	3.732	2.848	2.123	2.029	3.06746483
	0.030000	6.0000	0.80000001	0.8000	0.1673	3.6305	3.6480	4.352	7.447	6.301	5.079	4.334	3.707	2.827	2.107	2.013	3.07187057
	0.030000	6.0000	0.82756823	0.8276	0.1902	3.6333	3.6509	4.294	7.339	6.209	4.996	4.260	3.645	2.777	2.066	1.974	3.08340383
	0.030000	6.0000	0.85000002	0.8500	0.2086	3.6356	3.6532	4.248	7.252	6.135	4.929	4.201	3.595	2.737	2.034	1.943	3.09222293
	0.030000	6.0000	0.89431727	0.8943	0.2436	3.6397	3.6568	4.161	7.089	5.997	4.804	4.090	3.500	2.660	1.972	1.883	3.10831499
	0.030000	6.0000	0.89999998	0.9000	0.2483	3.6403	3.6570	4.149	7.068	5.979	4.788	4.075	3.488	2.649	1.963	1.875	3.11026096
	0.030000	6.0000	0.93932670	0.9393	0.2773	3.6436	3.6600	4.077	6.935	5.865	4.684	3.983	3.409	2.585	1.911	1.824	3.12306786
	0.030000	6.0000	0.94999999	0.9500	0.2854	3.6446	3.6605	4.056	6.898	5.834	4.656	3.957	3.387	2.568	1.896	1.810	3.12635612
	0.030000	6.0000	1.00000000	1.0000	0.3203	3.6485	3.6638	3.969	6.738	5.697	4.532	3.847	3.293	2.490	1.833	1.749	3.14080405
	0.030000	6.0000	1.00096166	1.0010	0.3210	3.6486	3.6639	3.968	6.735	5.695	4.530	3.845	3.292	2.489	1.832	1.748	3.14106750
	0.030000	6.0000	1.04999995	1.0500	0.3543	3.6523	3.6660	3.884	6.587	5.570	4.418	3.745	3.203	2.415	1.771	1.689	3.15380883
	0.030000	6.0000	1.10000002	1.1000	0.3862	3.6557	3.6678	3.804	6.447	5.454	4.314	3.652	3.119	2.344	1.712	1.632	3.16554141
	0.030000	6.0000	1.10777438	1.1078	0.3907	3.6562	3.6683	3.793	6.427	5.438	4.299	3.638	3.107	2.334	1.704	1.625	3.16726327
	0.030000	6.0000	1.14999998	1.1500	0.4169	3.6588	3.6691	3.728	6.314	5.344	4.215	3.563	3.039	2.276	1.656	1.577	3.17617631
	0.030000	6.0000	1.16530502	1.1653	0.4254	3.6598	3.6701	3.706	6.277	5.313	4.187	3.538	3.016	2.257	1.640	1.562	3.17923498
	0.030000	6.0000	1.20000005	1.2000	0.4456	3.6619	3.6712	3.656	6.189	5.240	4.121	3.479	2.964	2.213	1.603	1.527	3.18585706
	0.030000	6.0000	1.25000000	1.2500	0.4738	3.6646	3.6716	3.585	6.070	5.140	4.031	3.398	2.890	2.149	1.550	1.475	3.19470429
	0.030000	6.0000	1.29999995	1.3000	0.4999	3.6673	3.6734	3.520	5.957	5.046	3.947	3.323	2.821	2.091	1.502	1.428	3.20280719
	0.030000	6.0000	1.30822623	1.3082	0.5039	3.6677	3.6737	3.510	5.940	5.031	3.934	3.311	2.811	2.083	1.494	1.420	3.20407343
	0.030000	6.0000	1.35000002	1.3500	0.5259	3.6698	3.6736	3.455	5.849	4.955	3.864	3.248	2.754	2.033	1.452	1.380	3.21023273
	0.030000	6.0000	1.39999998	1.4000	0.5505	3.6722	3.6743	3.394	5.745	4.868	3.786	3.177	2.689	1.978	1.406	1.334	3.21705914
	0.030000	6.0000	1.43294728	1.4329	0.5654	3.6736	3.6755	3.357	5.682	4.815	3.738	3.134	2.650	1.945	1.378	1.307	3.22126293
	0.030000	6.0000	1.45000005	1.4500	0.5737	3.6744	3.6752	3.336	5.648	4.786	3.712	3.111	2.629	1.926	1.362	1.291	3.22335362
	0.030000	6.0000	1.50000000	1.5000	0.5966	3.6765	3.6757	3.279	5.554	4.708	3.642	3.047	2.570	1.875	1.318	1.249	3.22917390
	0.030000	6.0000	1.54999995	1.5500	0.6194	3.6785	3.6751	3.222	5.463	4.632	3.574	2.985	2.512	1.824	1.274	1.205	3.23456979
	0.030000	6.0000	1.60000002	1.6000	0.6406	3.6805	3.6754	3.169	5.377	4.561	3.511	2.927	2.458	1.778	1.233	1.166	3.23958373
	0.030000	6.0000	1.62808371	1.6281	0.6520	3.6815	3.6757	3.140	5.330	4.523	3.476	2.896	2.429	1.752	1.211	1.144	3.24224210
	0.030000	6.0000	1.64999998	1.6500	0.6607	3.6823	3.6762	3.118	5.294	4.493	3.450	2.872	2.407	1.733	1.195	1.128	3.24424219
	0.030000	6.0000	1.65083933	1.6508	0.6610	3.6824	3.6762	3.117	5.293	4.492	3.449	2.871	2.406	1.732	1.194	1.128	3.24431753
	0.030000	6.0000	1.67499995	1.6750	0.6713	3.6832	3.6756	3.092	5.253	4.459	3.419	2.843	2.380	1.709	1.174	1.108	3.24644756
	0.030000	6.0000	1.70000005	1.7000	0.6814	3.6841	3.6754	3.067	5.212	4.425	3.389	2.816	2.355	1.687	1.154	1.089	3.24857616
	0.030000	6.0000	1.72500002	1.7250	0.6917	3.6849	3.6748	3.041	5.172	4.392	3.359	2.788	2.328	1.664	1.134	1.069	3.25063133
	0.030000	6.0000	1.75000000	1.7500	0.7009	3.6858	3.6754	3.018	5.134	4.361	3.331	2.763	2.305	1.644	1.116	1.051	3.25261688
	0.030000	6.0000	1.77499998	1.7750	0.7111	3.6866	3.6747	2.992	5.094	4.327	3.301	2.735	2.279	1.621	1.096	1.032	3.25453615
	0.030000	6.0000	1.79999995	1.8000	0.7207	3.6875	3.6744	2.968	5.056	4.296	3.272	2.709	2.255	1.599	1.077	1.013	3.25639176
	0.030000	6.0000	1.82500005	1.8250	0.7305	3.6882	3.6738	2.944	5.018	4.264	3.244	2.682	2.230	1.577	1.058	0.994	3.25818729
	0.030000	6.0000	1.85000002	1.8500	0.7397	3.6890	3.6737	2.921	4.982	4.233	3.216	2.657	2.207	1.557	1.040	0.977	3.25992513
	0.030000	6.0000	1.87500000	1.8750	0.7486	3.6898	3.6736	2.898	4.946	4.204	3.190	2.633	2.184	1.537	1.023	0.960	3.26160812
